chr_snp,Env,BF
CE10_chr1_36934194,1,-0.43218557
CE10_chr1_36934336,1,-10.71303157
CE10_chr1_36934388,1,-7.27476758
CE10_chr1_36934510,1,-10.26961908
CE10_chr1_36934511,1,-12.07876847
CE10_chr1_36934548,1,-5.34093206
CE10_chr1_36934573,1,-9.81720154
CE10_chr1_36934661,1,-9.09879014
CE10_chr1_36934688,1,-9.9873811
CE10_chr1_36934857,1,-7.13920966
CE10_chr1_36934909,1,-9.73153297
CE10_chr1_36934925,1,-7.6271493
CE10_chr1_36935116,1,-7.96478269
CE10_chr1_36935119,1,2.58003486
CE10_chr1_36935204,1,-2.7970016
CE10_chr1_36935231,1,-9.12612277
CE10_chr1_36935351,1,-8.67859152
CE10_chr1_36935821,1,-9.31366861
CE10_chr1_36935836,1,-7.41356842
CE10_chr1_36935916,1,-7.33567709
CE10_chr1_36936440,1,-7.42987997
CE10_chr1_36936497,1,-4.22316918
CE10_chr1_36936597,1,-8.77901201
CE10_chr1_36936794,1,-2.01215008
CE10_chr1_36936843,1,-7.56948198
CE10_chr1_36936877,1,-10.98402057
CE10_chr1_36937060,1,-3.58190518
CE10_chr1_39170933,1,-2.594451
CE10_chr1_39171055,1,-6.8128004
CE10_chr1_39171532,1,-10.56491691
CE10_chr1_39171761,1,-11.08847729
CE10_chr1_39171784,1,-8.60007977
CE10_chr1_39171800,1,-9.60576123
CE10_chr1_39171830,1,-8.19787673
CE10_chr1_39172101,1,-10.05639072
CE10_chr1_39172557,1,-9.97290716
CE10_chr1_39172569,1,-10.99584999
CE10_chr1_39173186,1,-1.05366684
CE10_chr1_39173503,1,-10.39861894
CE10_chr1_39174133,1,-6.68604652
CE10_chr1_39174163,1,-10.16420046
CE10_chr1_39174244,1,-3.93289229
CE10_chr1_39174269,1,-6.3798345
CE10_chr1_39174289,1,-4.84680541
CE10_chr1_39174361,1,-10.80366942
CE10_chr1_39174426,1,-9.47054291
CE10_chr1_39174457,1,-5.87696043
CE10_chr1_39174467,1,-10.95932013
CE10_chr1_39174516,1,-8.7936502
CE10_chr1_39174647,1,-9.61041983
CE10_chr1_39174677,1,-11.60393304
CE10_chr1_39174885,1,-8.25568128
CE10_chr1_39174895,1,-8.34070218
CE10_chr1_39174980,1,-7.4800224
CE10_chr1_39175047,1,-1.83370108
CE10_chr1_39175070,1,-8.94344785
CE10_chr1_39175108,1,-9.23161489
CE10_chr1_39175390,1,-6.58614393
CE10_chr1_39175416,1,-3.2431908
CE10_chr1_39175485,1,-6.49110291
CE10_chr1_39175712,1,-2.51091826
CE10_chr1_39175815,1,-6.57125597
CE10_chr1_39175830,1,-9.77055966
CE10_chr1_39175902,1,-8.97851195
CE10_chr1_39175935,1,-5.90081176
CE10_chr1_39176066,1,-6.14691449
CE10_chr1_39176722,1,6.50194681
CE10_chr1_39176838,1,-6.75405383
CE10_chr1_39177404,1,-0.24969431
CE10_chr1_39177817,1,-7.61341224
CE10_chr1_39178255,1,-6.77355166
CE10_chr1_39178389,1,-8.20410799
CE10_chr1_39178413,1,-6.88066777
CE10_chr1_39178460,1,-9.89355062
CE10_chr1_39178582,1,-8.60965273
CE10_chr1_39178628,1,-7.12609012
CE10_chr1_39178798,1,-2.59610009
CE10_chr1_39178816,1,-2.91659499
CE10_chr1_39178929,1,-3.68021229
CE10_chr1_39178934,1,-5.16261348
CE10_chr1_39178951,1,-8.43635193
CE10_chr1_39179084,1,-9.66752871
CE10_chr1_39179306,1,-8.60802855
CE10_chr1_39179325,1,-9.80200484
CE10_chr1_39179351,1,6.54839409
CE10_chr1_39179376,1,-5.49743445
CE10_chr1_39179450,1,-9.59387322
CE10_chr1_39179477,1,-9.26520301
CE10_chr1_39179499,1,-9.06076449
CE10_chr1_39179544,1,8.31545749
CE10_chr1_39179588,1,-8.10771421
CE10_chr1_39179621,1,-1.22507068
CE10_chr1_39179633,1,-6.28753871
CE10_chr1_39179640,1,-1.66956641
CE10_chr1_39179666,1,-9.15769985
CE10_chr1_39179678,1,-7.46497894
CE10_chr1_39179818,1,-10.7713425
CE10_chr1_39179829,1,-8.81844443
CE10_chr1_39179833,1,-8.8596446
CE10_chr1_39179865,1,-8.46523065
CE10_chr1_39179900,1,-12.12588291
CE10_chr1_40240083,1,-8.46154488
CE10_chr1_40240197,1,-3.63597602
CE10_chr1_40240252,1,-9.48580556
CE10_chr1_40240318,1,-8.15262569
CE10_chr1_40240543,1,-7.82987057
CE10_chr1_40240617,1,-7.30294073
CE10_chr1_40240657,1,-9.28358681
CE10_chr1_40240753,1,-9.02277755
CE10_chr1_40240858,1,-8.68787117
CE10_chr1_40240916,1,-7.46685477
CE10_chr1_40240967,1,-10.68154458
CE10_chr1_40241001,1,-5.42746701
CE10_chr1_40241067,1,-8.02359255
CE10_chr1_40241102,1,-10.660621
CE10_chr1_40241213,1,-8.02248171
CE10_chr1_40241250,1,-7.34798311
CE10_chr1_40241525,1,-6.71895805
CE10_chr1_40241656,1,-7.39859385
CE10_chr1_40241677,1,-9.40432089
CE10_chr1_40241692,1,-5.04531247
CE10_chr1_40241709,1,-8.90327482
CE10_chr1_40241750,1,-8.42649859
CE10_chr1_40241775,1,-6.42915082
CE10_chr1_40241829,1,-8.62465414
CE10_chr1_40241847,1,-6.6915859
CE10_chr1_40241854,1,-8.40113829
CE10_chr1_40241865,1,-9.76062818
CE10_chr1_40241893,1,-8.35396299
CE10_chr1_40241925,1,-8.06320004
CE10_chr1_40241951,1,-7.89757705
CE10_chr1_40242027,1,-12.16314946
CE10_chr1_40242099,1,-4.38227162
CE10_chr1_40242196,1,-8.25059839
CE10_chr1_40242237,1,-5.53110301
CE10_chr1_40242733,1,-8.53602832
CE10_chr1_40242801,1,-7.0708544
CE10_chr1_40242881,1,-6.16209814
CE10_chr1_40242924,1,-7.80248788
CE10_chr1_40242939,1,-6.76630649
CE10_chr1_40242980,1,-5.88326317
CE10_chr1_40243060,1,-10.0675124
CE10_chr1_40243074,1,-5.81989503
CE10_chr1_40243089,1,-8.15529486
CE10_chr1_40243124,1,-8.44007307
CE10_chr1_40243140,1,-7.75841892
CE10_chr1_40243159,1,-8.84553519
CE10_chr1_40243167,1,-10.14342075
CE10_chr1_40243192,1,-7.5984669
CE10_chr1_40243283,1,-8.19604203
CE10_chr1_40243690,1,-13.33919596
CE10_chr1_40243715,1,-5.45887631
CE10_chr1_40243827,1,-7.64902527
CE10_chr1_40243907,1,-7.34179436
CE10_chr1_40243918,1,-4.88612988
CE10_chr1_40244081,1,-9.90437951
CE10_chr1_40244142,1,-10.01894245
CE10_chr1_40244167,1,-8.248463
CE10_chr1_40244261,1,-5.2016641
CE10_chr1_40244275,1,-14.1210102
CE10_chr1_40244290,1,-5.49309834
CE10_chr1_40244397,1,-10.54068994
CE10_chr1_40244661,1,-6.58439461
CE10_chr1_40244676,1,-4.6579493
CE10_chr1_40244798,1,-8.41477226
CE10_chr1_40244878,1,-6.51534406
CE10_chr1_40244917,1,-8.10487997
CE10_chr1_40244979,1,-8.08578512
CE10_chr1_40244989,1,-7.65944172
CE10_chr1_40245040,1,-8.75339748
CE10_chr1_40245065,1,-7.15827635
CE10_chr1_40245089,1,-5.52082789
CE10_chr1_40245120,1,-7.1507159
CE10_chr1_40245153,1,-3.72488989
CE10_chr1_40245194,1,-6.99006704
CE10_chr1_40245203,1,-9.8293689
CE10_chr1_40245221,1,-7.34295745
CE10_chr1_40245247,1,-10.42063196
CE10_chr1_40245264,1,-4.37159856
CE10_chr1_40245271,1,-6.17966646
CE10_chr1_40245289,1,-4.77182197
CE10_chr1_40245322,1,-6.68604669
CE10_chr1_40245333,1,-7.60326608
CE10_chr1_40245344,1,-9.77832439
CE10_chr1_40245395,1,-5.8431512
CE10_chr1_40245415,1,-6.38295661
CE10_chr1_40245546,1,-7.65986742
CE10_chr1_40245581,1,-5.52422634
CE10_chr1_40245658,1,-8.69018715
CE10_chr1_40245687,1,-15.1498751
CE10_chr1_40245708,1,-11.55818903
CE10_chr1_40245815,1,-6.89352808
CE10_chr1_40246145,1,-4.88362248
CE10_chr1_40246209,1,-8.29837871
CE10_chr1_40246346,1,-11.2875479
CE10_chr1_40246426,1,-10.11715443
CE10_chr1_40246515,1,-3.75686044
CE10_chr1_40246574,1,-7.0460023
CE10_chr1_40246613,1,-7.48853844
CE10_chr1_40246657,1,-7.3270561
CE10_chr1_40246692,1,-7.50309721
CE10_chr1_40246746,1,-10.15172222
CE10_chr1_40246793,1,-0.95790203
CE10_chr1_40246878,1,-7.07399082
CE10_chr1_40247106,1,-9.87438921
CE10_chr1_40247115,1,-1.76316543
CE10_chr1_40247131,1,-11.10855475
CE10_chr1_40247208,1,-7.07184726
CE10_chr1_40247260,1,-7.97852732
CE10_chr1_40247290,1,-9.18247802
CE10_chr1_40247353,1,-6.84498088
CE10_chr1_40247655,1,-2.05345737
CE10_chr1_40248810,1,-7.81646328
CE10_chr1_40249274,1,-6.06642965
CE10_chr1_40249313,1,-7.60489705
CE10_chr1_40249367,1,-10.26936311
CE10_chr1_40249378,1,-9.98838711
CE10_chr1_40249506,1,-10.45125069
CE10_chr1_41670077,1,-8.27473464
CE10_chr1_41671220,1,-8.71416182
CE10_chr1_41671246,1,-7.71152246
CE10_chr1_41671334,1,-5.69366749
CE10_chr1_41671887,1,-5.99139685
CE10_chr1_41671953,1,-6.14126666
CE10_chr1_41671980,1,-9.49138115
CE10_chr1_41672009,1,-3.13901345
CE10_chr1_41672045,1,-8.16553318
CE10_chr1_41672120,1,-9.3385149
CE10_chr1_41672225,1,-4.41287815
CE10_chr1_41672282,1,-7.65454704
CE10_chr1_41672314,1,-4.18756469
CE10_chr1_41672347,1,-6.39294356
CE10_chr1_41672355,1,-8.19255986
CE10_chr1_41672487,1,-6.06407598
CE10_chr1_41672516,1,-9.51920572
CE10_chr1_41672524,1,2.66198102
CE10_chr1_41672556,1,-1.75137871
CE10_chr1_41672649,1,-6.71735489
CE10_chr1_41673098,1,-2.03801389
CE10_chr1_41673135,1,-6.73840011
CE10_chr1_41673313,1,-6.98964325
CE10_chr1_41673355,1,-3.77581666
CE10_chr1_41673392,1,1.23473716
CE10_chr1_41673552,1,-6.91482601
CE10_chr1_41673599,1,-8.10791082
CE10_chr1_41673671,1,4.94161001
CE10_chr1_41673992,1,7.4835995
CE10_chr1_41674182,1,-5.96477136
CE10_chr1_41674522,1,-1.8648476
CE10_chr1_41674533,1,5.13760598
CE10_chr1_41674674,1,2.61437014
CE10_chr1_41674819,1,0.08011727
CE10_chr1_41674886,1,-10.73031936
CE10_chr1_41674908,1,1.27465665
CE10_chr1_41674981,1,-2.07138704
CE10_chr1_41675010,1,-9.0157153
CE10_chr1_41675012,1,0.62076312
CE10_chr1_41675056,1,-2.99512378
CE10_chr1_41675080,1,4.44279983
CE10_chr1_41675182,1,4.81892355
CE10_chr1_41675430,1,5.48058718
CE10_chr1_41675448,1,20.9818776
CE10_chr1_41675470,1,13.03791182
CE10_chr1_41675747,1,-11.02513502
CE10_chr1_41675793,1,-5.15601484
CE10_chr1_41675824,1,6.19851203
CE10_chr1_41675881,1,5.98871479
CE10_chr1_41675929,1,1.60967093
CE10_chr1_41675996,1,-6.41432518
CE10_chr1_41676064,1,-9.98212708
CE10_chr1_41676505,1,15.28462727
CE10_chr1_41676527,1,15.28984664
CE10_chr1_41676602,1,1.92476905
CE10_chr1_41676639,1,-3.77108411
CE10_chr1_41676668,1,-0.13858904
CE10_chr1_41676692,1,-3.91790597
CE10_chr1_41676853,1,-6.56255327
CE10_chr1_41676875,1,-3.12497555
CE10_chr1_41676905,1,-9.37019
CE10_chr1_41677046,1,-0.24033001
CE10_chr1_41677112,1,-7.24768688
CE10_chr1_41677138,1,-3.41235094
CE10_chr1_41677232,1,-6.12354682
CE10_chr1_41677243,1,-1.2235944
CE10_chr1_41677349,1,-5.01424649
CE10_chr1_41677565,1,-1.03671637
CE10_chr1_41677659,1,-9.17150381
CE10_chr1_41677799,1,4.93943709
CE10_chr1_41677817,1,0.70199849
CE10_chr1_41678000,1,-9.92006383
CE10_chr1_41678023,1,-1.19957178
CE10_chr1_41678076,1,-7.64850009
CE10_chr1_41678223,1,-6.62246788
CE10_chr1_41678365,1,-8.36810046
CE10_chr1_41678501,1,0.1191135
CE10_chr1_41678524,1,7.39476543
CE10_chr1_41679102,1,-2.85930889
CE10_chr1_41679142,1,1.81996872
CE10_chr1_41679195,1,-7.44636019
CE10_chr1_41679897,1,-8.17070051
CE10_chr1_41860146,1,-1.28147281
CE10_chr1_41860189,1,-11.12096161
CE10_chr1_41860218,1,5.37040508
CE10_chr1_41860341,1,-12.40771723
CE10_chr1_41860434,1,-5.53141609
CE10_chr1_41860600,1,-8.26291522
CE10_chr1_41860920,1,-8.41671257
CE10_chr1_41861045,1,-10.61016324
CE10_chr1_41861087,1,-6.14851864
CE10_chr1_41861365,1,-3.8810944
CE10_chr1_41861407,1,-4.14889821
CE10_chr1_41861501,1,-8.81797795
CE10_chr1_41861893,1,-3.53479827
CE10_chr1_41862567,1,-5.37745577
CE10_chr1_41862594,1,-6.73933568
CE10_chr1_41862691,1,-6.37641605
CE10_chr1_41863257,1,-7.05903537
CE10_chr1_41863307,1,-4.89191548
CE10_chr1_41863377,1,-10.4647692
CE10_chr1_41863828,1,-8.0745303
CE10_chr1_41864014,1,-7.02778974
CE10_chr1_41864018,1,-13.43703707
CE10_chr1_41864313,1,-8.41891548
CE10_chr1_41864402,1,-4.91322346
CE10_chr1_41864496,1,-6.21768573
CE10_chr1_41864556,1,-10.71903835
CE10_chr1_41864660,1,-5.15199265
CE10_chr1_41864699,1,-8.04174782
CE10_chr1_41864748,1,-9.50944458
CE10_chr1_41865380,1,-7.67765302
CE10_chr1_41865511,1,-7.26588174
CE10_chr1_41865586,1,-5.67889825
CE10_chr1_41865609,1,-11.16315052
CE10_chr1_41865660,1,-1.76212808
CE10_chr1_41865801,1,-5.0857971300000004
CE10_chr1_41865831,1,-6.0740048699999996
CE10_chr1_41865934,1,-7.67307541
CE10_chr1_41865948,1,-9.02509472
CE10_chr1_41866275,1,-8.23363526
CE10_chr1_41866375,1,-5.98871755
CE10_chr1_41866577,1,1.58003032
CE10_chr1_41866595,1,-8.05024028
CE10_chr1_41867192,1,-4.79354703
CE10_chr1_41867292,1,-8.70058677
CE10_chr1_41867322,1,-9.53615702
CE10_chr1_41867324,1,-7.3321528
CE10_chr1_41867373,1,-10.27232441
CE10_chr1_41867472,1,-7.93887103
CE10_chr1_41867549,1,-8.57437843
CE10_chr1_41867666,1,-1.95283671
CE10_chr1_41867680,1,-8.39472533
CE10_chr1_41867711,1,-6.23632579
CE10_chr1_41867738,1,-1.28038247
CE10_chr1_41867825,1,-6.17112115
CE10_chr1_41867829,1,-4.43119294
CE10_chr1_41868325,1,-3.4714898
CE10_chr1_41868421,1,-7.82291866
CE10_chr1_41868745,1,-6.56448919
CE10_chr1_41868759,1,-7.57873295
CE10_chr1_41869620,1,-8.62405348
CE10_chr1_41890067,1,-8.40933833
CE10_chr1_41890097,1,1.47515769
CE10_chr1_41890436,1,-10.57585143
CE10_chr1_41890484,1,-10.74764078
CE10_chr1_41890582,1,-3.95838212
CE10_chr1_41890671,1,-8.54509666
CE10_chr1_41890694,1,-10.77294721
CE10_chr1_41890706,1,-6.64894
CE10_chr1_41890779,1,-9.53907539
CE10_chr1_41890794,1,-8.85460313
CE10_chr1_41890859,1,-8.31533271
CE10_chr1_41890941,1,-9.66027334
CE10_chr1_41890961,1,-9.85170566
CE10_chr1_41890965,1,-10.17430991
CE10_chr1_41890975,1,-5.49945743
CE10_chr1_41891669,1,-6.8668869
CE10_chr1_41891821,1,-0.99548896
CE10_chr1_41891825,1,-7.64027605
CE10_chr1_41891856,1,-2.57656137
CE10_chr1_41891916,1,-7.1205314
CE10_chr1_41891976,1,-9.7833361
CE10_chr1_41891993,1,-6.28929193
CE10_chr1_41892077,1,-7.04992229
CE10_chr1_41892157,1,-10.97100606
CE10_chr1_41892202,1,-9.35147576
CE10_chr1_41892297,1,-10.54920272
CE10_chr1_41892334,1,-3.69852087
CE10_chr1_41892375,1,2.47842803
CE10_chr1_41892538,1,-8.30013828
CE10_chr1_41892763,1,-7.98540482
CE10_chr1_41892830,1,-10.97643293
CE10_chr1_41892985,1,-9.6309205
CE10_chr1_41893021,1,-7.68786057
CE10_chr1_41893041,1,-9.01408724
CE10_chr1_41893058,1,-8.13504911
CE10_chr1_41893264,1,-8.16722747
CE10_chr1_41893644,1,-9.14374146
CE10_chr1_41896737,1,-5.04882269
CE10_chr1_41896758,1,-10.35365169
CE10_chr1_41896835,1,-5.83923571
CE10_chr1_41896923,1,-10.84819459
CE10_chr1_41896938,1,-7.6845222
CE10_chr1_41896977,1,-8.40366828
CE10_chr1_41897124,1,3.0571788
CE10_chr1_41897140,1,-7.42293697
CE10_chr1_41897162,1,-9.35239185
CE10_chr1_41897192,1,-7.84899243
CE10_chr1_41897208,1,-9.43794879
CE10_chr1_41897221,1,-10.51339834
CE10_chr1_41897243,1,-11.06330754
CE10_chr1_41897272,1,-8.42279857
CE10_chr1_41897362,1,-0.78023142
CE10_chr1_41897414,1,-0.08820879
CE10_chr1_41897526,1,-8.31308987
CE10_chr1_41897721,1,-6.95418178
CE10_chr1_41898795,1,-7.5810671
CE10_chr1_44771238,1,-8.08757922
CE10_chr1_44771256,1,-6.51126851
CE10_chr1_44771311,1,-8.93037983
CE10_chr1_44771323,1,-2.78773561
CE10_chr1_44771339,1,-7.19164773
CE10_chr1_44771467,1,-9.43301848
CE10_chr1_44772572,1,-8.43875831
CE10_chr1_44772775,1,-7.30550962
CE10_chr1_44772799,1,-8.4767515
CE10_chr1_44773006,1,-5.77055798
CE10_chr1_44773055,1,8.33794763
CE10_chr1_44773091,1,-8.38682355
CE10_chr1_44773503,1,-1.35618333
CE10_chr1_44773546,1,-9.74360657
CE10_chr1_44773612,1,-2.2236015
CE10_chr1_44773693,1,-9.85961617
CE10_chr1_44773841,1,-7.27865117
CE10_chr1_44773906,1,-6.4508105
CE10_chr1_44773950,1,-3.88647894
CE10_chr1_44774000,1,-4.46017108
CE10_chr1_44774100,1,-7.16595177
CE10_chr1_44774272,1,-3.48551421
CE10_chr1_44774355,1,-6.14924465
CE10_chr1_44774381,1,-6.5112338
CE10_chr1_44774417,1,-6.49358948
CE10_chr1_44774654,1,-8.79625973
CE10_chr1_44774870,1,-5.73473885
CE10_chr1_44774887,1,-9.65410155
CE10_chr1_44774899,1,-6.85424786
CE10_chr1_44774910,1,-7.16804036
CE10_chr1_44774995,1,-6.66566972
CE10_chr1_44775051,1,-7.65342739
CE10_chr1_44775903,1,-6.47043753
CE10_chr1_44776229,1,0.23693718
CE10_chr1_44776265,1,-8.27261383
CE10_chr1_44776426,1,0.91316461
CE10_chr1_44776753,1,-6.83146095
CE10_chr1_44776878,1,-3.85048426
CE10_chr1_44777018,1,-5.57125933
CE10_chr1_44777045,1,-7.21350768
CE10_chr1_44777124,1,-2.86260799
CE10_chr1_44777381,1,-7.32259933
CE10_chr1_44777439,1,-11.63037502
CE10_chr1_44777462,1,-4.1728166
CE10_chr1_44777679,1,-7.52100836
CE10_chr1_44777783,1,0.07549348
CE10_chr1_44777883,1,-10.17717871
CE10_chr1_44778475,1,-10.34701032
CE10_chr1_44778493,1,-2.13534737
CE10_chr1_44778909,1,-9.61624617
CE10_chr1_44980525,1,-5.18494346
CE10_chr1_44980600,1,-6.79597578
CE10_chr1_44980621,1,-8.45973696
CE10_chr1_44980625,1,-1.61668051
CE10_chr1_44980724,1,-7.60484193
CE10_chr1_44980735,1,-7.7862498
CE10_chr1_44980747,1,-10.2473929
CE10_chr1_44980812,1,-10.95200122
CE10_chr1_44980903,1,-6.3507101
CE10_chr1_44981040,1,-4.76690018
CE10_chr1_44981096,1,-6.37423472
CE10_chr1_44981114,1,-2.49616843
CE10_chr1_44981135,1,-5.21104021
CE10_chr1_44981413,1,-4.16501899
CE10_chr1_44981429,1,-7.28119374
CE10_chr1_44981465,1,-6.69174985
CE10_chr1_44981480,1,-1.820774
CE10_chr1_44981513,1,-3.83627169
CE10_chr1_44981539,1,-5.14732833
CE10_chr1_44981552,1,-2.90684037
CE10_chr1_44981643,1,-7.63454849
CE10_chr1_44981655,1,-6.54407765
CE10_chr1_44981679,1,-7.89369834
CE10_chr1_44981720,1,-9.34728907
CE10_chr1_44981726,1,-6.29562411
CE10_chr1_44981829,1,-7.5894497
CE10_chr1_44981898,1,-6.34379364
CE10_chr1_44981991,1,-8.4847272
CE10_chr1_44982020,1,-8.29935195
CE10_chr1_44982134,1,-5.23159661
CE10_chr1_44982331,1,-3.26926221
CE10_chr1_44983234,1,-10.65148324
CE10_chr1_44983327,1,-5.98187322
CE10_chr1_44983570,1,-4.48157676
CE10_chr1_44983716,1,-8.82369748
CE10_chr1_44983734,1,-7.86196993
CE10_chr1_44983821,1,-1.80955454
CE10_chr1_44983939,1,-4.86680817
CE10_chr1_44983984,1,-8.06371881
CE10_chr1_44984280,1,-7.95098544
CE10_chr1_44984308,1,3.93794749
CE10_chr1_44984434,1,-8.71693278
CE10_chr1_44984465,1,-2.45878948
CE10_chr1_44984627,1,-8.75192297
CE10_chr1_44984739,1,-6.04487252
CE10_chr1_44984950,1,-9.87388449
CE10_chr1_44985111,1,-5.74220116
CE10_chr1_44985690,1,-3.93768182
CE10_chr1_44986059,1,-9.36644523
CE10_chr1_44986192,1,-9.10040739
CE10_chr1_44986210,1,-9.66044061
CE10_chr1_44986315,1,-6.89954885
CE10_chr1_44986393,1,-2.45245515
CE10_chr1_44986425,1,-4.44839231
CE10_chr1_44986777,1,-8.54191859
CE10_chr1_44986858,1,-6.86612584
CE10_chr1_44986922,1,-7.25690031
CE10_chr1_44986942,1,-12.99073088
CE10_chr1_44987449,1,-1.7934012
CE10_chr1_44987479,1,10.10083789
CE10_chr1_44987507,1,-1.44284201
CE10_chr1_44987545,1,-1.63696025
CE10_chr1_44987575,1,-5.49367897
CE10_chr1_44987592,1,-4.13523388
CE10_chr1_44987595,1,-7.75111431
CE10_chr1_44987626,1,-0.16313832
CE10_chr1_44987811,1,-1.04480531
CE10_chr1_44987972,1,-8.47955588
CE10_chr1_44988543,1,-7.4786339
CE10_chr1_44988681,1,-9.90218073
CE10_chr1_44988888,1,-7.18902567
CE10_chr1_44989382,1,-7.70273428
CE10_chr1_44989506,1,-8.24126805
CE10_chr1_44989529,1,-9.52983667
CE10_chr1_44989545,1,-7.55076095
CE10_chr1_44989626,1,-10.14079156
CE10_chr1_44989806,1,-9.48803441
CE10_chr1_44989872,1,-9.6863475
CE10_chr1_44989905,1,-2.35539517
CE10_chr1_44989951,1,-11.0409597
CE10_chr2_14188,1,-7.40879381
CE10_chr2_14213,1,-7.57606353
CE10_chr2_14252,1,-9.27644515
CE10_chr2_14546,1,-11.56352416
CE10_chr2_14579,1,-7.32458978
CE10_chr2_14865,1,-3.20793084
CE10_chr2_14884,1,-7.73163199
CE10_chr2_15024,1,-8.86820168
CE10_chr2_15184,1,-4.96724639
CE10_chr2_15421,1,-7.54498408
CE10_chr2_15437,1,-10.07120271
CE10_chr2_15938,1,5.7186986
CE10_chr2_15948,1,-10.29043509
CE10_chr2_16108,1,-3.42309464
CE10_chr2_16110,1,-7.59615979
CE10_chr2_16120,1,-7.7390065
CE10_chr2_16178,1,-4.32904589
CE10_chr2_16746,1,-7.04916258
CE10_chr2_16915,1,-7.3234111
CE10_chr2_17041,1,-9.52374036
CE10_chr2_17057,1,-8.81480968
CE10_chr2_17075,1,-9.4450248
CE10_chr2_17093,1,-10.80005166
CE10_chr2_17550,1,-7.85091249
CE10_chr2_17994,1,-8.427958
CE10_chr2_18630,1,-8.56777152
CE10_chr2_18929,1,-6.23006077
CE10_chr2_19132,1,-8.19704921
CE10_chr2_19152,1,-7.43858063
CE10_chr2_19206,1,-13.24435516
CE10_chr2_19249,1,-6.08188541
CE10_chr2_19650,1,-4.2649932
CE10_chr2_19663,1,-1.83464383
CE10_chr2_19757,1,-8.43347662
CE10_chr2_19820,1,-9.91932888
CE10_chr2_19892,1,-6.20673095
CE10_chr2_19935,1,-8.86037703
CE10_chr2_19941,1,-8.54226591
CE10_chr2_20397,1,-8.9085242
CE10_chr2_20466,1,-9.50101689
CE10_chr2_20892,1,-9.44937729
CE10_chr2_21499,1,-7.85623309
CE10_chr2_21910,1,-9.82478066
CE10_chr2_22236,1,-3.54235017
CE10_chr2_22437,1,-7.48361342
CE10_chr2_22774,1,-6.7075044
CE10_chr2_22861,1,-7.6334253500000004
CE10_chr2_22943,1,-9.32326466
CE10_chr2_2654608,1,-6.48857143
CE10_chr2_2654769,1,-4.73746454
CE10_chr2_2655050,1,-8.15804665
CE10_chr2_2655126,1,-9.24215774
CE10_chr2_2655215,1,-8.95916313
CE10_chr2_2655334,1,-7.14052652
CE10_chr2_2655761,1,-9.16995766
CE10_chr2_2655987,1,-8.51707213
CE10_chr2_2656065,1,-7.8495243200000004
CE10_chr2_2656104,1,-12.99759344
CE10_chr2_2656214,1,-7.6526996
CE10_chr2_2656234,1,-13.5486248
CE10_chr2_2656254,1,-9.21629592
CE10_chr2_2656350,1,-9.64566793
CE10_chr2_2656461,1,-11.10453969
CE10_chr2_2656467,1,-2.48931824
CE10_chr2_2656631,1,-9.35962324
CE10_chr2_2656640,1,-8.62020721
CE10_chr2_2656747,1,-9.23410498
CE10_chr2_2656753,1,-8.13619771
CE10_chr2_2656822,1,-8.01547049
CE10_chr2_2656898,1,-0.50608558
CE10_chr2_2657084,1,-4.91430849
CE10_chr2_2657105,1,-7.92159675
CE10_chr2_2657155,1,0.68222439
CE10_chr2_2657236,1,-4.00268685
CE10_chr2_2657305,1,-8.27476221
CE10_chr2_2657452,1,-5.45173992
CE10_chr2_2657652,1,-5.98427078
CE10_chr2_2657690,1,-9.21938174
CE10_chr2_2658017,1,-8.44803735
CE10_chr2_2658035,1,-8.72028918
CE10_chr2_2658082,1,-7.99122861
CE10_chr2_2658140,1,-9.81466183
CE10_chr2_2658395,1,-6.66547044
CE10_chr2_2658495,1,-6.62066425
CE10_chr2_2658766,1,-10.00672935
CE10_chr2_2658869,1,-5.40471737
CE10_chr2_2658923,1,-7.34962225
CE10_chr2_2658950,1,-6.30173327
CE10_chr2_2659061,1,-4.3482676
CE10_chr2_2659317,1,-7.48716285
CE10_chr2_2659345,1,-4.63960918
CE10_chr2_2659433,1,-11.26118748
CE10_chr2_2660225,1,-7.40558447
CE10_chr2_2660247,1,-8.79469287
CE10_chr2_2660271,1,-8.90505774
CE10_chr2_2660357,1,-8.27680681
CE10_chr2_2660380,1,-9.04082105
CE10_chr2_2660427,1,-8.48930072
CE10_chr2_2660511,1,-7.28846231
CE10_chr2_2660572,1,-7.48466714
CE10_chr2_2660585,1,-7.53408002
CE10_chr2_2660593,1,-8.87204803
CE10_chr2_2660598,1,-8.99585084
CE10_chr2_2660625,1,-7.89792018
CE10_chr2_2660893,1,-8.1625983
CE10_chr2_2661297,1,-7.24579429
CE10_chr2_2661358,1,-8.70056668
CE10_chr2_2661381,1,-7.43193446
CE10_chr2_2661609,1,-8.0577804
CE10_chr2_2661683,1,-4.97881642
CE10_chr2_2661768,1,-6.52772488
CE10_chr2_2661851,1,-8.22713217
CE10_chr2_2661862,1,-3.92927945
CE10_chr2_2661879,1,-0.72971697
CE10_chr2_2661964,1,-8.36175297
CE10_chr2_2661970,1,-10.57870769
CE10_chr2_2661999,1,-7.73547873
CE10_chr2_2662122,1,-8.14072309
CE10_chr2_2662164,1,-8.6292751
CE10_chr2_2662182,1,-7.93712252
CE10_chr2_2662208,1,-4.72197449
CE10_chr2_2662279,1,-7.95519482
CE10_chr2_2662292,1,-14.35722034
CE10_chr2_2662325,1,-11.72290456
